27.6,1.4,227
29.4,1,222
28.5,1.1,223
28.6,1.3,264
27.5,2.3,219
28.6,1.5,233
27.9,1.4,222
28.2,1.3,240
27.8,2.2,225
29.6,0.9,232
28.1,1,235
28.7,1.5,226
29.7,1,256
29.7,1.2,278
29.8,1.1,230
30.6,2,227
29.7,1,262
29.8,1.3,230
28.3,1.9,215
29.5,0.9,240
29.6,1.3,254
29.3,1.1,255
28.6,1.5,227
28.5,0.8,249
28.9,1.4,239
28,2.2,225
27.5,2,218
27.2,2,219
26.6,2,224
26.3,1.8,198
25.8,1.7,219
25.3,1.7,209
25.2,1.7,164
25.3,2.4,221
24.8,1.1,222
24.7,0.9,225
24.3,1.6,222
24.4,1.9,220
24,1.3,198
23.6,1.3,207
23.3,0.6,147
23.1,0.9,135
22.9,0.8,151
22.7,1.7,218
22.5,1.5,216
22.4,1.4,218
22.1,2.3,227
22.1,1.5,227
22.5,0.7,221
22.7,0.7,266
22.7,0.7,268
22.7,1.5,224
22.5,0.8,223
22.6,1.1,229
22.7,1.4,223
23,1.3,221
22.9,1.7,222
22.9,0.8,260
23,0.6,269
22.9,0.6,243
22.9,0.4,245
23,0.8,265
22.9,0.6,262
22.9,1.2,216
22.7,0.3,276
22.7,0.3,0
22.6,0.3,0
22.6,0.4,77
22.4,0.3,0
22.2,0,0
22.2,0.7,244
22.3,0,0
22.5,1,225
22.1,0.4,215
22.1,0.3,37
22.4,0.9,195
22,0.9,216
21.9,0.4,207
22,0.7,227
22.3,0,248
22.8,0,0
22.5,0.5,114
22.7,0.7,194
22.5,0.9,211
23.2,0.5,300
23.3,0.5,167
24.1,0,282
24.1,0,221
24.2,0.8,234
23.4,1.1,225
23.3,0.9,201
23.3,0.5,232
23.2,0.5,0
22.9,0.3,279
23,0,0
22.6,0.8,253
22.6,1.1,223
22.9,0.3,221
23.2,0,0
24.2,0.5,349
25.7,0.7,292
26,0.4,248
26.3,0.5,274
25.4,0.7,251
25.5,0.7,258
25.6,0.3,247
25.4,1.4,214
25.7,1.3,226
26.3,0.8,243
26.1,1.3,244
27.4,0.9,265
28.1,0.5,242
27.6,1.7,315
28.5,0.7,241
29.5,0.7,254
29.8,0.8,275
29.3,1.5,300
29.5,0.6,228
29,0.8,267
29.8,0.5,0
29.3,0.9,269
28.7,1.3,318
28.9,0,0
28.8,0.5,241
28.4,0.4,0
27.8,0.7,253
28.2,0.6,253
28.3,0.6,232
28,0.7,236
27.8,0.6,254
27.5,0.6,251
26.5,1.4,308
25.1,1.1,252
23.6,0.6,259
23,0.8,267
23.1,0.8,248
23.1,0.4,226
23,0.6,260
23.3,0.7,298
22.8,1.5,108
22.2,0,193
22,0.5,185
21.9,0,0
22,0.4,119
21.7,0,88
21.6,0.3,97
21.7,0,99
21.7,0.4,244
21.3,0.4,140
21,0.5,100
21.1,0.4,119
21.3,0,0
21.2,0,0
21.4,0.7,352
21.5,0.6,0
21.4,0.4,0
21.5,1.1,315
21.4,1.8,349
20.9,1.4,344
20.9,1.7,316
20.5,1.7,353
20.4,1.6,337
20.1,0.9,345
19.9,1.3,353
19.6,0.9,117
19.1,0.8,335
18.9,0.4,0
18.6,0.7,12
18.3,1.1,38
18,0.5,0
17.8,1.2,29
17.2,0,0
17,1,41
16.9,1.2,335
16.8,0.8,335
16.9,1.6,346
17.1,0.7,6
17.3,0.7,309
17.7,0.7,350
18.3,0.8,310
19.1,1.1,340
18.7,2.3,350
18.6,1.5,333
19.4,1.7,336
19.5,1,323
20.6,0.7,0
20.6,0.5,94
20.9,0,0
21,1.4,130
21.4,0.6,102
21.9,0.3,0
22.4,1.8,122
22.4,0.6,218
22.3,2.2,135
22.1,0.6,153
23,1.2,222
23.4,1.1,170
23.5,1.3,135
23.3,1.2,154
22.5,1.7,110
22.7,1.2,161
22.8,1.2,107
23,1.6,151
23.1,1.7,171
23.6,0.4,0
23.9,1.4,115
23.4,1.1,115
24.6,0.3,0
24.5,1.1,124
24.9,0.8,146
24.4,1.2,114
24.3,0.5,182
24.9,1.1,198
25,1.4,118
26.1,0,0
26.1,0.7,247
27,0.8,287
27.3,1.1,307
26.5,1.2,298
27.1,0.9,294
26.4,0.9,298
27.1,0.6,314
26.5,0.4,188
27.1,0.4,250
26.3,1.2,192
25.7,1.1,221
25.6,2.2,226
25.1,0.6,184
24.8,1.4,211
24.5,0.4,0
24,0.4,154
22.3,2.5,216
21.7,2,215
21.2,1.7,221
20.9,0.9,201
20.6,0.5,243
20.6,0.7,265
20.5,0.8,249
20.3,0.9,234
20.1,0.5,253
19.8,0.9,234
19.7,1.5,232
19.3,0.9,228
19.3,0.9,225
19,0.8,234
19,0.4,219
18.5,1.3,222
18.3,1.4,223
18.1,1.2,224
17.8,1.1,233
17.7,1.2,211
17.4,0.8,212
17.5,0,0
17.4,0.6,211
17.3,0.7,159
17.3,0.3,145
17.5,0.4,255
17.8,0,0
17.6,1.3,218
17.3,0.5,203
17.2,0.7,212
17.2,0,0
17.7,0,0
17.6,0.9,229
17.5,1.4,223
17.2,0.6,239
17,0.8,209
16.9,1.2,225
16.7,0.6,240
16.8,1.2,207
16.7,0,255
17.5,0.6,226
17.4,0.8,216
17.5,1.2,233
18.2,0.7,219
19.8,0.4,239
20.3,1.5,226
20.2,0.8,207
20.5,1.7,209
21.2,1.3,173
21.8,1.2,211
22.8,1.5,222
22.9,1.6,206
24.3,1.5,214
25.4,1.3,228
25.3,1.3,233
25.1,1.4,224
25.6,0.9,232
26.6,1.1,222
27.5,0.7,222
26.7,1.5,229
26.6,2.3,230
26.8,1.2,220
27,1.2,237
27,2,217
27.5,2.1,222
27.6,2.5,224
26.9,1.7,226
27.8,2.1,225
28.3,1.1,216
28.3,1.4,232
28.6,2.4,228
28.8,1.7,224
28.7,2.8,217
29.1,1.1,231
28.9,2.6,200
29.3,2.9,219
29.7,3.1,220
29.4,1.9,233
30.1,1.5,228
29.7,2.5,219
29.3,2.6,226
29.5,2.9,224
29.2,2.5,228
29.2,1.9,233
29,2.6,218
28.8,3.1,218
28.1,2.4,224
27.8,2.1,223
27.8,1.9,233
27.8,1.9,213
27.4,2.2,203
27.3,2.7,217
26.7,1.9,226
26.3,1.6,225
26.2,1.1,210
25.8,1.5,194
25.3,0.7,154
25,0.8,145
24.6,0.5,151
24.7,0.9,203
24.3,0,0
23.9,0.8,120
23.7,1,118
23.5,0.5,107
23.2,0.6,108
23.5,0.6,268
23.7,0.7,261
23.7,0.6,252
23.6,0.8,267
23.6,0.8,265
23.7,0.4,244
23.7,1.1,219
23,0,0
22.9,0,0
23.2,0,0
22.7,0.6,107
22.4,0.7,118
22.3,0.7,125
25.2,1.4,329
27.8,2.3,311
27.8,2.1,312
27.5,1,327
27.3,1,295
27.1,1,270
26.7,0.7,311
27.1,2,316
27.1,2.4,310
26.7,1.2,315
26.6,0.9,321
26.4,0.9,268
26.3,1.4,301
26.3,0.4,306
26,0.4,0
24.9,1.4,126
24.6,0.4,0
25.2,0.4,265
26.2,0.5,295
26.7,0.5,297
27.1,0.6,317
27.6,0.6,247
28.1,0.7,0
27.8,0.6,253
29.5,0.5,250
30.7,0.6,247
31.9,0.4,248
33.2,0.4,232
33,0.5,218
32.1,1.3,219
33.7,0.5,248
33.6,0.5,256
33.9,0.5,269
32.9,1.2,218
33.5,0.8,299
33.2,0.6,231
32.5,0.6,281
34.4,0.7,244
32.9,0.5,238
34.3,1,279
33.6,0.7,253
34,0.9,254
34.5,0.9,284
34,1.8,232
33.5,0.8,259
35.1,0.4,243
33.9,0.6,259
34.4,0.6,259
34.4,1.5,229
34.8,0.8,254
35.2,1,241
35.3,1,249
35.8,0.8,251
35.6,0.5,303
35.2,1,236
35.9,0.5,270
35.2,0.8,295
34.9,0.9,226
35.6,0.6,260
35.6,0.7,276
35.5,0.8,230
35.1,0.9,236
33.5,2,221
33.7,0.7,242
32.7,2.2,226
32.3,3.4,225
32,1.9,231
31.6,1.5,222
31.9,0.4,299
31.8,0.4,271
30.7,1,237
30.3,0.4,292
29.9,0.8,306
29.7,0.7,224
29.1,0.5,240
28.7,0.4,0
28.3,0,0
28.2,0.4,266
27.9,1.5,222
27.4,0.4,239
27.1,0.9,237
26.9,0,277
26.9,1.1,220
26.5,0.8,237
26.3,0.9,213
26.3,0.4,218
26.3,0.7,197
26.1,0.7,215
26,0,0
26.1,0.8,207
25.9,0,0
26,0.6,229
25.7,0.6,113
25.5,0.3,0
25.4,0.7,211
25.7,0,0
25.9,1.9,227
25.8,0.5,189
25.7,0.5,241
25.5,0.6,248
25.6,0.5,222
25.7,0.4,242
25.5,0.7,221
25.3,0.4,290
25.2,0.4,278
24.9,0.6,302
24.7,0,284
24.8,0,0
24.9,0.7,307
24.7,0.6,119
24.6,0.4,284
24.6,0.5,297
24.5,0,0
24.6,0,120
24.8,0.7,186
25.1,0,0
25.4,1,319
26.6,0.6,174
27.5,1,226
27.8,1.4,226
28.6,0.5,238
30.6,0.3,159
29.5,1.5,226
30,1.9,310
30.4,2.1,317
30.3,0.9,272
29.9,1.3,299
29.8,1.3,266
30.3,0.8,262
30.2,1,270
32.1,1.1,264
30.8,1.4,270
30.4,1.1,302
30.7,0.6,268
30.6,1.2,310
31.2,1.7,303
31.8,1.7,311
32.3,1.3,317
30.4,6.8,313
27.7,5.3,309
26.2,6.8,307
26.2,3.1,306
27.1,3.3,312
28,4.3,304
28.8,1.7,307
29.9,3.7,312
28.6,3.5,313
28.2,2.5,313
28.8,2,316
29.1,2.1,321
29.1,3,314
29.5,2.3,315
29.7,3.4,312
30,2.3,314
29.8,2.9,317
30.3,1.5,309
30.7,0.8,339
30.5,2,311
31.8,0.6,319
31.2,0.5,0
31,0.3,0
31.8,1.2,305
30.4,1.6,316
30.3,1.3,304
29.9,0.7,296
29.9,0.8,316
28.8,1.8,305
28.5,1.3,304
27.6,0.6,11
26.9,0.5,347
26.7,1.5,331
26.3,1.4,341
25.8,0.6,332
25.4,2,321
24.9,0.5,309
24.6,0.4,357
24.3,0.4,95
24,0,0
23.6,0.8,150
23.4,0,0
23.4,0,0
23.1,0.6,116
23.3,0,0
23.4,0.5,319
22.9,0.6,105
22.6,0,165
22.6,0.4,0
22.9,1.7,322
22.8,0.8,130
22.4,0,0
22.7,1,337
22.7,1.3,320
22.8,1.2,326
22.9,1.9,322
22.7,1.9,318
22.7,1.7,322
22.6,2.1,324
22.3,1.4,307
22.2,0.8,313
21.3,0.8,125
21.3,0.7,27
20.8,0.7,104
21.1,1.4,336
21.3,1.9,318
21.3,2.4,315
21.5,2.5,321
21.8,2.7,324
21.4,0.7,270
21,0.7,17
21,0.9,325
21.3,2.3,308
21.2,1.7,318
21.6,2.4,314
21.7,2.5,312
22.2,2.8,311
23.1,0.8,281
23.4,0.7,320
23,2.1,331
24,0.8,348
23.7,1.4,310
23.4,2.4,314
23.6,2.5,311
26.2,0.6,248
24.3,1.7,323
24,2.7,314
24,2.6,321
24.5,1.6,320
25,2.7,323
25.7,0.5,289
26.1,0.4,0
25.6,2,336
24.9,1.3,321
25.1,2.3,310
24.7,1.5,306
25.4,1.6,318
24.9,2,311
24.4,2.2,309
24,1.7,304
23.9,1,297
23.7,2.6,309
23.3,2.3,315
22.9,1.8,319
22.5,2.3,311
22.1,1.2,314
21.6,1.6,313
21.8,2.1,308
22,0.7,331
22.2,0.9,301
22.3,0.6,295
22.7,0,0
22.5,0.4,281
22.1,0,0
21.1,0.6,238
22,0,0
21.8,0.5,258
21.8,0,0
21.6,0,0
21.5,0,0
21.4,0,0
21,0.5,320
20.3,0.8,334
19.9,1,344
19.8,0.8,347
19.8,0.3,122
19.4,0,0
19.3,0,0
19.3,0,0
18.9,1.4,305
18.7,0.8,336
18.9,0,0
18.8,0.4,338
18.8,0.5,21
19.1,0.8,328
19.1,0.4,354
19.2,0,346
19,0.4,1
18.8,0.5,337
18.5,0.3,341
18.1,1.3,12
17.9,0,0
18,0.5,356
17.8,0.5,352
17.8,0.6,355
17.9,0,0
17.9,0,0
18.1,0,0
17.4,0,162
17.4,0.4,0
17.3,0,0
17,0.6,317
17,0.6,350
17.2,0,12
17,0,321
16.8,0.5,333
16.9,1.1,324
16.9,0.7,293
17.1,1.1,326
17.3,0.4,194
17.5,0.3,354
17.1,0,343
17,0.4,353
17,0,17
16.9,0,328
16.8,0,0
17.1,0,0
16.9,0.7,350
16.8,0.9,4
17.2,0,0
17.4,0,0
17.7,0,0
18,0,0
18,0,0
17.9,0,0
18.1,0.5,334
18.4,0,0
18.3,0,0
18.1,0.6,297
17.8,1,304
17.9,0.5,303
18.2,0,0
17.8,0.7,223
17.8,1.2,209
17.9,0.5,139
18.1,0.9,234
18.8,0.7,274
19.8,0.4,259
19.9,0.8,135
19.6,0.4,0
20.4,0.5,121
19.9,0,0
20.4,0,14
21.2,0,0
20.6,0.9,296
20.4,0.6,318
21,0.5,115
21.6,0.3,208
22.6,0.8,174
23.3,0.8,202
22.5,0.8,221
22.7,0,0
23.4,0.4,355
23.6,0.6,297
24.3,0.7,217
24.7,0.7,285
24.6,0.4,299
23,1.2,113
23.3,0.8,172
23.2,0.8,110
23.7,0.5,240
24.2,0.6,109
24.4,0.9,193
25.2,0.6,265
25.4,0.9,234
24.9,0.8,245
23.3,1.4,206
22.4,1,200
22.2,1.1,214
21.7,0.8,202
21.4,1.4,213
21.1,1.5,201
20.8,1.3,214
20.6,0.5,219
20.3,1.2,220
20.4,0,0
20.7,0.7,233
20.5,0.4,238
20.3,0.7,251
20.3,1.1,223
20,0.7,209
20,0.4,0
19.8,0,0
19.6,0.3,0
19.6,1,222
19.6,0.9,222
19.4,1.4,227
19.4,1.7,228
19.3,1.8,224
19.3,1.2,231
19.2,1.5,236
19.2,0.6,235
19.3,1.3,226
19.1,0.5,254
18.9,0.7,200
18.9,1,222
18.8,1,226
18.7,0.8,232
18.7,0.7,228
18.7,0.3,96
18.8,0,0
18.7,0,0
18.6,0.4,145
18.8,0,0
18.9,0,0
18.9,0.6,342
18.6,0,0
18.6,0.4,114
18.6,0,0
18.6,0,0
18.5,0.5,130
18.2,0,0
18.1,0,0
18.3,0,0
18.4,0.9,325
18.3,0.4,2
18.5,0,0
19,0,0
18.7,0,0
19.6,0,0
20.2,0,0
19.9,0,0
22.2,0.4,285
21.3,1.2,329
21.6,1,338
23.3,1.2,303
21.9,1.1,346
22.4,0.8,297
22.6,1.7,318
22.8,1.9,303
22.8,2,309
23.2,1.7,313
23.9,1.9,309
25.5,1.6,143
25.4,0.8,152
24.4,1.5,110
23.8,1.8,115
23.5,1.8,117
24.6,1.1,155
24.8,1.2,125
24.6,1.2,121
25.1,1.9,123
25,1.1,144
25.5,0.8,173
26.7,0.4,237
25.4,1.3,124
27.4,0,0
26.5,1.7,122
28.6,0.5,251
26.9,0.6,302
28.5,0.8,296
28.8,0.6,294
27.2,0.9,293
29.9,0.5,284
28.3,1,97
28.1,0.6,136
27,0.3,338
27,2.1,314
26.2,1.5,307
25.9,0.8,356
25.7,1.2,299
26.5,0,0
27.1,0.7,358
26.5,0.6,347
25.9,0.4,20
26.8,0.7,325
25.7,2,312
25.5,1.2,325
24.9,0.7,318
23.6,0.4,318
22.8,1.1,321
22.3,1.1,310
21.8,1,314
21.7,1.4,331
21.5,0.9,322
21.2,0.6,317
20.8,0.5,98
20.5,0,0
20.2,0,0
20.1,0,0
20,0.6,340
19.6,0.8,337
19.5,0,0
19.1,0.8,314
18.9,0,0
18.7,0.4,81
18.6,0,0
18.3,0.4,88
18.4,0.5,336
18.2,1,347
18,1.5,317
17.9,1.7,330
17.9,0.5,300
17.7,0.7,333
17.5,0,111
17.6,0.6,344
17.3,0,0
17.2,0.7,312
17.1,1,312
16.7,0,0
16.7,0,0
16.7,0.3,0
16.5,0.3,20
16.2,0,0
16.3,0.9,342
16.2,0.5,95
16.1,0,0
16.4,0.4,300
16.2,0,0
16.2,0,0
16.4,0.6,316
16.6,1.1,326
16.4,0.5,305
16.8,0,0
17.1,0,145
17.4,0,0
18.1,0,0
18.6,0,0
21.1,0.7,128
20.4,0.8,132
22.7,0.6,160
23,0.9,114
22.6,0.7,309
24.9,0.6,305
25.4,0.8,291
23.9,0.6,287
23.4,1,320
23,0.7,350
24.1,1.4,110
23.8,0.7,116
23.5,1.4,117
23.9,1.2,118
23.3,0.9,118
23.4,1.1,114
24.3,1.1,152
23.5,2,118
25.3,1,273
26.3,0.5,235
26,1.1,158
25.4,0.5,0
24.6,1.5,117
25.5,1.2,129
27.8,0,0
25,1.2,111
25.8,1.6,114
25.6,1,111
25.8,1.4,121
26.4,1.1,162
25.8,1.3,124
26.2,0.8,123
26,0.7,121
25.9,1.5,117
26,1.1,114
26.2,0.8,117
25.8,0.8,112
25.8,0.4,117
25.9,0.3,114
27.6,0,0
26.2,0,0
26.2,0,0
26.1,0.4,139
26.5,0,0
26.4,0,0
25.4,0.6,302
24.8,0.4,316
23.9,0.4,299
22.8,1.2,314
22.1,0.8,298
22.2,0,0
22,0.5,267
21.8,0.3,275
21.6,0.4,0
21.4,0.6,223
20.9,0.5,222
20.4,0.7,125
20.3,0.8,187
20.1,0.7,208
19.9,0.8,142
19.8,0,0
19.1,0.3,104
18.8,0.7,115
19,0.3,210
18.8,0,0
18.9,1,215
18.7,0.4,107
18.1,0.7,110
17.9,0,0
17.9,0.4,83
17.6,0,356
17.9,0.9,328
17.7,0,0
17.8,0,359
17.9,0.4,236
17.7,0,0
17.5,1.1,323
17.2,0.7,344
17.1,0,332
17.4,0,0
17.6,0.5,350
17.3,0.5,309
17.3,0,0
16.8,0,0
16.7,0.8,321
16.9,0,0
17.2,0,0
17.3,0,0
17.7,0.5,207
17.3,0.9,314
17.4,0.8,307
18.5,0,0
19.1,0.3,273
21.5,0.4,0
21.8,0,269
23,0.5,284
22.4,0.7,294
25.4,0,235
24.9,0.4,264
25.1,0.5,280
25.3,0.6,279
26.7,0.6,286
26,0.8,288
28.3,0.4,283
31.2,0.6,253
29.1,0.4,123
29.3,0.5,120
28.9,0,0
30.3,0,0
30.8,0,0
30,0.8,322
30.7,0.7,254
29.9,1,117
28.3,0.6,332
29.4,0.8,232
31.8,0.4,260
31.5,0.5,125
31.6,0.7,241
30.8,1.5,309
31.3,0.8,239
30.5,1,244
30.1,0.8,269
30.3,1.9,224
30.4,1.6,230
30.7,1,279
31.1,0.8,250
31.4,1,257
30.4,2,217
30.4,0.8,238
30,2.4,227
29.6,1.7,235
29.2,2.6,229
29.5,0.8,272
28.8,0.9,210
28.7,1.3,219
28.3,2.2,224
28,2.3,228
27.7,2.3,220
27.3,2.8,215
27.2,2.5,223
26.7,2.6,221
26.3,2.5,223
25.8,1.7,226
25.4,1.1,223
25.1,0.8,231
24.7,1.4,217
24.2,1.4,222
23.9,0.8,216
23.6,0,0
23.6,0,0
23.4,0,0
23.2,0,0
22.9,0.7,226
22.2,0.5,163
21.8,0.6,184
21.4,0.6,222
21.2,1.8,217
20.8,2.1,225
20.4,1.3,223
20.6,1.5,222
20.6,0.4,256
20.4,1.1,220
20,0.7,165
19.7,0.7,145
19.6,0.6,100
19.3,0.6,112
19.1,0.5,0
19.1,0.8,148
18.8,0.5,181
18.9,0.7,201
18.8,0.9,224
18.7,0.9,219
18.7,0.7,186
18.7,0.3,0
18.7,1,212
18.7,0.7,219
18.6,0.4,185
18.4,0.5,148
18,0.5,136
17.9,0.7,132
17.9,0,0
18.3,0.9,209
18.2,0.6,207
18.3,0.7,227
18.4,1,220
18.6,0.6,184
18.7,1.3,230
18.9,0.5,193
20.1,0.7,210
20.2,0.4,230
20.2,1.6,222
20.9,0.6,214
22.2,0.7,230
22.3,0.8,226
22,1.7,218
22.7,1.3,228
22.2,0.9,226
23.3,1.1,236
24.7,0.9,232
24,1.9,225
24.5,1.1,212
25.3,1.3,232
26.4,0.9,228
27,1.1,232
27.9,0.7,220
27.5,0.8,238
28.1,1.7,226
29.6,1.6,226
28.3,0.7,238
28.2,2.6,229
28.4,1.8,216
29.4,1,237
28.5,1.7,213
28.8,1.1,226
29,2.1,224
29.2,1.7,238
29.3,0.8,262
29.4,1.5,228
29,1.7,217
28.9,1.8,191
28.8,2.3,203
28.5,1.9,234
28.5,3.7,213
27.8,2.6,224
27.7,4,214
27.4,2.1,215
27.1,2.4,223
26.7,4,217
26.6,2.6,220
26.6,1.1,240
26.2,1.9,206
26.1,1.9,221
25.6,1.7,234
25.3,1.3,224
24.9,1.8,210
23.7,2.4,231
23.3,0.9,196
22.8,1.2,222
22.4,1.8,224
22.3,1.5,211
22,1.4,206
21.7,1.7,214
21.4,1.7,218
21.2,1.9,210
21,2.3,216
20.8,0.7,228
20.8,0.5,251
20.6,0.7,279
20.4,0.7,224
20.3,0.4,270
20.3,0.8,222
20.2,1.8,216
19.9,0.3,238
19.8,1.6,228
19.9,0.9,255
19.8,0.7,270
19.8,1.1,211
19.7,1,223
19.6,1.6,217
19.3,1.2,216
19.3,1.6,220
19.4,1.8,222
19.2,1.2,217
19.2,0.7,208
19.3,0.9,219
19.2,1.2,223
19.1,0.3,184
18.9,0.9,186
18.3,0.5,148
18.3,0.8,169
18.3,0.5,161
18.2,0.8,183
18.1,0.7,155
17.8,0.7,196
17.9,0.8,197
17.8,0.7,195
17.8,0.7,137
17.9,1.1,195
17.9,1,229
18,0.9,197
18.1,1.1,199
18.2,0,0
18.4,0.8,216
18.4,0.7,239
18.4,0.7,236
18.5,2,225
18.5,0.5,205
19,1.6,223
19.1,1.1,213
19.7,1.3,218
21.6,0.6,240
23,0.7,287
26.2,0.7,239
25.9,0.5,217
26.5,0.8,222
25.5,1.5,225
25.6,1,250
25.6,1.3,223
26.4,0.9,262
26.8,0.9,225
28,0.7,254
28.8,1.9,215
27.2,2.4,221
27.2,2,217
28.5,1.5,229
28.9,1.3,229
29.1,1,232
29.4,1.6,218
29.6,2.3,219
29.6,1.2,220
29.8,1.1,230
31,1.9,219
30.6,3.3,216
30.5,2.7,225
30.2,1.8,211
30,3.1,220
29.6,3.2,201
30,2,226
29.2,1.3,215
27.8,1.5,213
28.1,3.7,216
27.4,2.5,216
28.2,1.5,237
28.7,2.9,222
28,2.3,204
28.2,1.5,212
27.6,1.5,213
27.4,1.3,153
27,1.5,210
26.6,3.6,312
22.1,1.5,317
21.2,1.4,131
21.3,1.9,116
21.3,1.4,110
21.3,0.6,341
21.7,1.4,230
21.4,0.6,243
21.8,1.2,310
21.7,0,0
21.8,0,0
21.9,0.5,290
21.9,0,0
21.8,0,0
21.8,1.3,309
21.6,0.5,293
21.8,0,340
21.7,0,0
21.6,0,0
21.6,0.7,241
22,0.4,9
21.9,0.9,225
21.9,0,0
21.9,0.5,153
21.9,0.8,231
22.1,1.5,224
21.7,1,216
21.7,0.5,233
21.8,0.5,231
21.5,0.7,97
21.4,0.3,0
21.1,0.7,121
20.8,0.9,114
20.6,0.7,77
21,0.4,122
21,0,0
21.2,0,239
21.2,0.4,206
20.8,0.8,218
20.8,0.8,222
20.7,0.5,327
20.8,0.3,80
20.9,0.5,138
20.8,0,0
20.6,0,0
20.7,0,0
20.9,0,0
21,0.6,232
21.1,0.7,210
21.6,0,0
22.1,0,0
22.6,0.6,230
24.5,0.5,228
26.7,0.4,332
28.5,0.4,215
28.7,0.5,256
29,0.4,244
29.1,0.9,225
27,1.7,218
28.5,0.9,208
29.5,0.8,223
29.8,0.6,207
30.1,0.5,239
29.3,0.6,249
29.8,1.1,231
31.3,0.5,258
32.1,0.5,247
33.1,0.5,254
32,0.5,249
32.5,0.6,295
32.1,0.6,245
32.4,0.6,260
31.6,0.6,250
32.9,0.9,289
32.7,0.7,234
32.3,1.2,303
33.3,0.6,267
33.1,0.8,268
34,0.7,275
32.7,1.1,235
32.7,0.9,267
32.9,0.7,271
32.5,0.9,242
32.1,0.7,270
32.8,0.5,289
33,0.8,252
32.7,0.5,269
33,1.1,230
33.3,0.5,259
34.1,0.6,279
32.6,1,219
31,2,224
31,1,235
31.7,0.7,260
30.8,1.3,238
30.8,1.4,219
30.4,1.2,215
30.1,1.7,219
29.9,0.9,216
29,2.1,204
28.4,0.7,220
27.9,1.1,231
27.5,0.4,249
27.3,0.5,219
26.6,1.6,216
26,0.9,222
25.7,0.7,238
25.3,1.3,212
25,1,229
24.8,0.8,232
24.6,0.6,240
24.4,0.7,217
24.2,0,0
24.3,1.3,228
24,0.9,234
23.8,0.6,233
23.7,0.4,232
23.6,0.4,241
23.6,0.4,262
23.5,0,228
23.2,0.6,273
23.3,0.5,317
23.2,0.5,238
23,0.4,0
22.6,0.3,244
22.7,0,0
22.7,0,0
22.6,0.6,320
22.5,0.4,325
22.3,0.3,238
21.8,0.4,233
21.8,0,0
21.9,0,126
22,0.3,83
21.7,0,0
22,0,0
21.9,0.4,228
21.9,0.7,222
22,0,0
21.8,0.7,107
21.6,0.5,0
21.6,0.9,201
21.9,0.4,232
21.8,0,242
22,0.5,231
22.1,0.5,224
22.4,0.9,202
23.5,0.9,221
23.6,0.8,232
26.8,0.4,230
28.6,0.5,247
28.8,0.7,231
29,0.6,271
30.5,0.8,294
31,0.6,244
29,0.8,290
32,0.5,272
30.4,0.8,290
31.2,0.6,280
32.8,0.7,275
32,1.6,220
31.6,0.8,263
33.2,0.5,263
33.6,0.7,236
34.4,0.8,274
33.7,1.2,233
31.5,1.5,202
31.9,1.8,209
31.9,2.7,214
31.8,2.4,220
33.1,0.4,251
32.8,1.1,231
32.3,3.5,217
32.7,4,219
32.8,1.5,211
33.4,0.7,276
32.8,1.8,223
32.8,2.1,186
33.3,1.2,249
32.9,2.1,223
33.3,3.6,224
33,3.3,222
32.9,2.2,231
32.7,3.5,227
32.9,2.5,221
32.5,3.7,227
32.2,1.8,195
32.2,2,216
32.2,1.6,228
31.4,2,209
31.1,2.8,219
30.9,3.4,222
30.7,2.3,225
30.5,2.4,226
30,2,217
29.7,1.7,228
29.5,1.5,228
28.4,0.9,200
28.2,0.5,244
27.9,0,0
27.5,0.3,261
27.3,1.4,223
26.8,0.7,227
26.7,0,0
26.7,0.6,222
26.3,0,0
25.9,1.6,347
26.2,0.7,133
26.1,0,0
25.9,5.5,308
23.9,3.9,309
22.6,0.7,99
21.8,1.4,197
21.9,0.5,95
22,0,0
22,0,0
22.1,1.1,314
21.9,1.6,316
21.9,1,312
21.6,0.5,233
21.8,0,0
21.5,0,0
21.2,0.8,223
21.3,0,0
21.1,0,0
21.1,0.4,146
20.9,0.6,213
20.9,0.9,213
20.7,1.2,224
21,1.2,228
21,1.2,226
21,1.3,212
20.8,1.1,217
20.6,0.8,201
20.6,1.3,214
20.6,0.6,141
20.6,0.8,222
20.7,0.6,195
20.6,0,0
20.9,0.5,127
21.2,0,0
21.3,0.9,206
22,0.8,225
22.7,0,225
22.8,0.9,308
24.4,0.6,231
25.3,0.9,232
25.1,1,217
24.7,0.9,201
25.9,0.8,238
27,1.4,224
29.2,0.3,271
28.2,0.5,246
29.1,0.6,269
30.1,0.6,244
29.6,0.9,238
28.7,0.8,226
30.2,0.7,242
30.7,1.1,291
32.4,0.6,233
31.7,0.8,289
33.7,0.5,238
32.1,0.5,297
32.7,0.8,295
30.7,1.5,221
31.5,1.1,307
31.4,1.8,298
31.6,1.1,269
31.4,0.9,305
30.1,0.8,310
30.6,1,313
32.3,1,292
31,0.5,0
31.3,0.4,302
31.2,0.7,266
31.9,0.6,257
31.4,0.5,254
31.4,0.5,259
31.5,0.6,289
32.4,0.8,249
30.1,1.1,231
32.3,0.6,280
33,0.7,288
32.2,0.7,304
30.7,0.5,268
30.6,0.4,252
30.4,0.5,262
30,0.4,249
29.1,0.7,233
28.5,0.4,320
28.1,0,0
27.5,0.4,271
27,0.8,262
27,0.5,265
25.9,3.6,310
22.5,2.1,313
21.9,0.9,344
21.4,0.6,0
20.9,1.4,126
20.9,0.5,330
